hap_cluster	pop	hap_id	hap_distinct	allele
0	CIcol	AY0062-C a	4	1
0	CIcol	AY0062-C b	110	0
0	CIcol	AY0063-C a	4	1
0	CIcol	AY0063-C b	20	0
0	CIcol	AY0064-C a	4	1
0	CIcol	AY0064-C b	2	0
0	CIcol	AY0065-C a	2	0
0	CIcol	AY0065-C b	4	1
0	CIcol	AY0066-C a	2	0
0	CIcol	AY0066-C b	132	1
0	CIcol	AY0067-C a	2	0
0	CIcol	AY0067-C b	4	1
0	CIcol	AY0068-C a	4	1
0	CIcol	AY0068-C b	0	0
0	CIcol	AY0069-C a	4	1
0	CIcol	AY0069-C b	2	0
0	CIcol	AY0070-C a	0	0
0	CIcol	AY0070-C b	4	1
0	CIcol	AY0072-C a	0	0
0	CIcol	AY0072-C b	4	1
0	CIcol	AY0074-C a	2	0
0	CIcol	AY0074-C b	4	1
0	CIcol	AY0076-C a	4	1
0	CIcol	AY0076-C b	2	0
0	CIcol	AY0077-C a	4	1
0	CIcol	AY0077-C b	2	0
0	CIcol	AY0078-C a	4	1
0	CIcol	AY0078-C b	0	0
0	CIcol	AY0079-C a	4	1
0	CIcol	AY0079-C b	2	0
0	CIcol	AY0080-C a	2	0
0	CIcol	AY0080-C b	4	1
0	CIcol	AY0082-C a	4	1
0	CIcol	AY0082-C b	2	0
0	CIcol	AY0083-C a	0	0
0	CIcol	AY0083-C b	4	1
0	CIcol	AY0085-C a	0	0
0	CIcol	AY0085-C b	0	0
0	CIcol	AY0087-C a	4	1
0	CIcol	AY0087-C b	20	0
0	CIcol	AY0088-C a	4	1
0	CIcol	AY0088-C b	2	0
0	CIcol	AY0089-C a	0	0
0	CIcol	AY0089-C b	4	1
0	CIcol	AY0090-C a	2	0
0	CIcol	AY0090-C b	4	1
0	CIcol	AY0091-C a	4	1
0	CIcol	AY0091-C b	2	0
